11936838	1591	1694
11961111	0	69
11961111	70	151
11961111	152	367
11961111	368	593
11961111	594	792
11961111	793	993
11961111	994	1147
11961111	1148	1305
11969359	0	160
11969359	161	417
11969359	418	538
11969359	539	782
11969359	783	906
11969359	907	1050
11969359	1051	1146
11969359	1147	1310
11969359	1311	1663
11969359	1664	1810
11969359	1811	1974
11969359	1975	2099
11972287	0	77
11972287	78	258
11972287	259	354
11972287	355	515
11972287	516	585
11972287	586	836
11972287	837	1031
11972287	1032	1161
11972613	0	127
11972613	128	396
11972613	397	679
11972613	680	827
11972613	828	1032
11972613	1033	1179
11972613	1180	1245
11972613	1246	1333
11972613	1334	1390
11972613	1391	1524
11972613	1525	1649
11972613	1650	1744
11972613	1745	1901
11972613	1902	2003
11986668	0	106
11986668	107	188
11986668	189	336
11986668	337	505
11986668	506	635
11986668	636	722
11986668	723	826
11986668	827	929
11986668	930	1050
11986668	1051	1188
11986668	1189	1329
12003347	0	86
12003347	87	261
12003347	262	381
12003347	382	481
12003347	482	696
12003347	697	867
12003347	868	1030
12003347	1031	1174
12003347	1175	1375
12003347	1376	1571
12047490	0	123
12047490	124	321
12047490	322	553
12047490	554	715
12047490	716	892
12047490	893	932
12047490	933	997
12047490	998	1221
12047490	1222	1315
12047490	1316	1519
12047490	1520	1684
12047490	1685	1856
12065695	0	166
12065695	167	279
12065695	280	550
12065695	551	755
12065695	756	910
12065695	911	1087
12065695	1088	1264
12065695	1265	1467
12065695	1468	1642
12065695	1643	1898
12065695	1899	2115
12067524	0	121
12067524	122	262
12067524	263	354
12067524	355	627
12067524	628	694
12067524	695	1020
12067524	1021	1127
12067524	1128	1341
12067524	1342	1453
12067524	1454	1691
12093311	0	65
12093311	66	265
12093311	266	355
12093311	356	501
12093311	502	675
12093311	676	832
12093311	833	995
12093311	996	1108
12093311	1109	1260
12093311	1261	1338
12093311	1339	1516
12093311	1517	1714
12093311	1715	1900
12093311	1901	2074
12093311	2075	2269
12093311	2270	2362
12110374	0	192
12110374	193	538
12110374	539	777
12110374	778	1043
12110374	1044	1240
12110374	1241	1486
12110374	1487	1583
12110374	1584	1784
12110374	1785	1927
12112047	0	81
12112047	82	180
12112047	181	309
12112047	310	467
12112047	468	574
12112047	575	787
12112047	788	990
12112047	991	1195
12112047	1196	1400
12123767	0	88
12123767	89	339
12123767	340	491
12123767	492	629
12123767	630	770
12123767	771	911
12123767	912	1077
12123767	1078	1170
12123767	1171	1329
12123767	1330	1455
12123767	1456	1699
12167567	0	75
12167567	76	242
12167567	243	329
12167567	330	422
12167567	423	541
12167567	542	604
12167567	605	719
12167567	720	814
12167567	815	987
12167567	988	1070
12167567	1071	1223
12167567	1224	1416
12167567	1417	1508
12167567	1509	1650
12167567	1651	1775
12183670	0	173
12183670	174	322
12183670	323	529
12183670	530	899
12183670	900	964
12183670	965	1105
12183670	1106	1208
12183670	1209	1354
12183670	1355	1577
12183670	1578	1816
12183670	1817	2013
12183670	2014	2157
12184062	0	71
12184062	72	217
12184062	218	379
12184062	380	527
12184062	528	723
12184062	724	885
12184062	886	1094
12184062	1095	1268
12184062	1269	1444
12188035	0	124
12188035	125	207
12188035	208	284
12188035	285	561
12188035	562	653
12188035	654	849
12188035	850	949
12188035	950	1138
12188035	1139	1301
12188035	1302	1402
12188035	1403	1618
12188035	1619	1810
12196163	0	80
12196163	81	306
12196163	307	400
12196163	401	555
12196163	556	813
12196163	814	904
12196163	905	1065
12196163	1066	1348
12213053	0	99
12213053	100	478
12213053	479	660
12213053	661	786
12213053	787	948
12213053	949	1093
12213829	0	74
12213829	75	117
12213829	118	276
12213829	277	490
12213829	491	720
12213829	721	825
12213829	826	1017
12213829	1018	1227
12213829	1228	1456
12213829	1457	1545
12213829	1546	1786
12213829	1787	2039
12244038	0	104
12244038	105	302
12244038	303	399
12244038	400	586
12244038	587	771
12244038	772	981
12244038	982	1139
12244038	1140	1676
12244038	1677	1918
12244038	1919	2074
12244038	2075	2336
12373423	0	136
12373423	137	250
12373423	251	518
12373423	519	795
12373423	796	1225
12373423	1226	1412
12373423	1413	1611
12373423	1612	1891
12373423	1892	2028
12373423	2029	2142
12373423	2143	2287
12373557	0	92
12373557	93	228
12373557	229	385
12373557	386	716
12373557	717	944
12373557	945	1083
12373557	1084	1232
12387707	0	13
12387707	14	249
12387707	250	432
12387707	433	533
12387707	534	728
12387707	729	887
12387707	888	1189
12387707	1190	1341
12387707	1342	1456
12387707	1457	1638
12387707	1639	1916
12387707	1917	2107
12387707	2108	2171
12388748	0	105
12388748	106	344
12388748	345	418
12388748	419	526
12388748	527	711
12388748	712	957
12388748	958	1052
12388748	1053	1173
12388748	1174	1320
12388748	1321	1540
12392782	0	97
12392782	98	264
12392782	265	512
12392782	513	673
12392782	674	762
12392782	763	883
12392782	884	1027
12392782	1028	1090
12392782	1091	1214
12392782	1215	1330
12392782	1331	1432
12392782	1433	1718
12392782	1719	1820
12392782	1821	1905
12392782	1906	2168
12398910	0	117
12398910	118	284
12398910	285	527
12398910	528	607
12398910	608	648
12398910	649	887
12431845	0	182
12431845	183	380
12431845	381	641
12431845	642	908
12431845	909	1058
12431845	1059	1181
12431845	1182	1389
12431845	1390	1624
12431845	1625	1803
12431845	1804	1965
12504917	0	168
12504917	169	384
12504917	385	570
12504917	571	729
12504917	730	1084
12504917	1085	1288
12504917	1289	1467
12504917	1468	1621
12513997	0	145
12513997	146	332
12513997	333	452
12513997	453	744
12513997	745	1009
12513997	1010	1307
12513997	1308	1562
12513997	1563	1677
12517247	0	45
12517247	46	169
12517247	170	289
12517247	290	483
12517247	484	651
12517247	652	1081
12517247	1082	1248
12517247	1249	1439
12517247	1440	1621
12517247	1622	1799
12560076	0	83
12560076	84	243
12560076	244	378
12560076	379	554
12560076	555	654
12560076	655	799
12560076	800	892
12560076	893	938
12560076	939	1101
12566304	0	148
12566304	149	232
12566304	233	348
12566304	349	472
12566304	473	548
12566304	549	715
12566304	716	811
12566304	812	951
12566304	952	1087
12566304	1088	1222
12566304	1223	1401
12566304	1402	1563
12582227	0	93
12582227	94	289
12582227	290	407
12582227	408	505
12582227	506	738
12582227	739	931
12582227	932	1024
12582227	1025	1168
12582227	1169	1272
12582227	1273	1546
12582227	1547	1629
12582227	1630	1735
12582227	1736	1933
12606421	0	97
12606421	98	258
12606421	259	431
12606421	432	538
12606421	539	680
12606421	681	783
12606421	784	957
12606421	958	1056
12606421	1057	1132
12606421	1133	1425
12606421	1426	1482
12606421	1483	1608
12606421	1609	1734
12606421	1735	2106
12606421	2107	2280
12606421	2281	2405
12606421	2406	2523
12606421	2524	2690
12606421	2691	2780
12606421	2781	2988
12614192	0	28
12614192	29	137
12614192	138	360
12614192	361	565
12614192	566	709
12614192	710	819
12614192	820	951
12614192	952	1037
12614192	1038	1074
12614192	1075	1143
12614192	1144	1355
12650833	0	126
12650833	127	373
12650833	374	551
12650833	552	774
12650833	775	965
12650833	966	1243
12650833	1244	1441
12662154	0	199
12662154	200	533
12662154	534	633
12662154	634	700
12662154	701	837
12662154	838	922
12662154	923	1103
12662154	1104	1292
12662154	1293	1388
12662154	1389	1537
12662154	1538	1665
12662154	1666	1783
12662154	1784	1983
12662154	1984	2220
12668276	0	52
12668276	53	245
12668276	246	389
12668276	390	449
12668276	450	593
12668276	594	786
12668276	787	890
12668276	891	1091
12668276	1092	1335
12668276	1336	1546
12668769	0	78
12668769	79	151
12668769	152	382
12668769	383	492
12668769	493	619
12668769	620	650
12668769	651	821
12668769	822	989
12668769	990	1158
12668769	1159	1385
12668769	1386	1574
12668769	1575	1888
12668769	1889	2015
12668769	2016	2214
12668769	2215	2358
12668769	2359	2656
12671891	0	116
12671891	117	338
12671891	339	420
12671891	421	519
12671891	520	737
12671891	738	1044
12671891	1045	1146
12671891	1147	1324
12671891	1325	1520
12671891	1521	1634
12671891	1635	1900
12699699	0	93
12699699	94	248
12699699	249	336
12699699	337	402
12699699	403	600
12699699	601	771
12699699	772	878
12724156	0	52
12724156	53	193
12724156	194	370
12724156	371	445
12724156	446	595
12724156	596	759
12724156	760	907
12724156	908	1068
12724156	1069	1237
12724156	1238	1477
12724156	1478	1600
12724156	1601	1676
12724156	1677	1947
12727196	0	70
12727196	71	239
12727196	240	384
12727196	385	519
12727196	520	735
12727196	736	944
12742526	0	61
12742526	62	219
12742526	220	310
12742526	311	463
12742526	464	554
12742526	555	709
12742526	710	981
12742526	982	1188
12742526	1189	1305
12742526	1306	1433
12742526	1434	1618
12761285	0	93
12761285	94	346
12761285	347	418
12761285	419	597
12761285	598	770
12761285	771	934
12826271	0	75
12826271	76	215
12826271	216	322
12826271	323	456
12826271	457	630
12826271	631	722
12826271	723	996
12826271	997	1092
12850267	0	110
12850267	111	239
12850267	240	434
12850267	435	655
12850267	656	783
12850267	784	880
12850267	881	956
12850267	957	1100
12850267	1101	1258
12850267	1259	1415
12850267	1416	1527
12850267	1528	1584
12850267	1585	1794
12871155	0	72
12871155	73	551
12871155	552	907
12871155	908	1078
12871155	1079	1187
12871155	1188	1267
12881227	0	68
12881227	69	216
12881227	217	300
12881227	301	453
12881227	454	565
12881227	566	789
12881227	790	900
12881227	901	1115
12881227	1116	1324
12881227	1325	1612
12904467	0	124
12904467	125	220
12904467	221	325
12904467	326	624
12904467	625	729
12904467	730	969
12904467	970	1093
12904467	1094	1227
12907443	0	152
12907443	153	279
12907443	280	354
12907443	355	431
12907443	432	543
12907443	544	662
12907443	663	855
12907443	856	1005
12907443	1006	1159
12907443	1160	1419
12907443	1420	1552
12907443	1553	1652
12907443	1653	1706
12927775	0	78
12927775	79	250
12927775	251	357
12927775	358	477
12927775	478	640
12927775	641	863
12927775	864	1117
12927775	1118	1271
12955294	0	161
12955294	162	439
12955294	440	594
12955294	595	807
12955294	808	974
12955294	975	1126
12955294	1127	1376
12955294	1377	1437
12955294	1438	1686
12956944	0	141
12956944	142	331
12956944	332	426
12956944	427	562
12956944	563	718
12956944	719	910
12956944	911	1066
12956944	1067	1182
12956944	1183	1373
12956944	1374	1626
12957216	0	119
12957216	120	301
12957216	302	579
12957216	580	718
12957216	719	863
12957216	864	1087
12957216	1088	1346
12957216	1347	1490
12957216	1491	1707
12957216	1708	1857
12957216	1858	2026
13129570	0	134
13129570	135	480
13129570	481	665
13129570	666	824
13129570	825	1045
13129570	1046	1257
13129570	1258	1369
1322791	0	92
1322791	93	321
1322791	322	537
1322791	538	751
1332478	0	59
1332478	60	196
1332478	197	543
1332478	544	602
1332478	603	752
1332478	753	1075
1332478	1076	1201
1332478	1202	1296
1352051	0	130
1352051	131	516
1352051	517	740
1352051	741	884
1352051	885	1104
1352051	1105	1374
1352051	1375	1510
1361547	0	105
1361547	106	201
1361547	202	342
1361547	343	587
1361547	588	930
1361547	931	1215
1361547	1216	1411
1361547	1412	1503
1375507	0	132
1375507	133	270
1375507	271	491
1375507	492	691
1375507	692	867
1375507	868	1050
1375507	1051	1162
1375507	1163	1217
1375507	1218	1358
1375507	1359	1428
1375507	1429	1518
1375507	1519	1710
1375507	1711	1893
1386491	0	84
1386491	85	230
1386491	231	479
1386491	480	635
1386491	636	724
1386491	725	903
1386491	904	1112
1386491	1113	1216
1435788	0	92
1435788	93	187
1435788	188	362
1435788	363	611
1435788	612	907
1435788	908	997
1435788	998	1239
1435788	1240	1393
1435788	1394	1538
1435788	1539	1650
14501155	0	82
14501155	83	182
14501155	183	269
14501155	270	408
14501155	409	683
14501155	684	853
14501155	854	924
14501155	925	1099
14505791	0	131
14505791	132	299
14505791	300	626
14505791	627	738
14505791	739	843
14505791	844	941
14505791	942	1053
14505791	1054	1219
14505791	1220	1294
14505791	1295	1433
14507109	0	58
14507109	59	125
14507109	126	388
14507109	389	539
14507109	540	731
14507109	732	944
14507109	945	1104
14507109	1105	1351
14507109	1352	1433
14507109	1434	1560
14507109	1561	1579
14507109	1580	1909
14507109	1910	2120
14507109	2121	2252
14507109	2253	2334
14507109	2335	2445
14507109	2446	2595
14507899	0	133
14507899	134	285
14507899	286	525
14507899	526	602
14507899	603	720
