10690753	5	T2	T21
10690753	6	T3	T22
10690753	6	T3	T23
10690753	6	T3	T24
10690753	6	T4	T23
10690753	6	T4	T24
10690753	7	T5	T25
10693877	0	T10	T13
10693877	0	T11	T13
10693877	2	T4	T12
10693877	2	T6	T12
10694244	0	T27	T38
10694244	0	T28	T38
10694244	1	T5	T32
10694244	1	T5	T33
10694244	1	T5	T34
10694244	1	T5	T35
10694244	1	T8	T32
10694244	1	T8	T33
10694244	1	T8	T34
10694244	1	T8	T35
10694244	1	T9	T32
10694244	1	T9	T33
10694244	1	T9	T34
10694244	1	T9	T35
10694244	1	T10	T32
10694244	1	T10	T33
10694244	1	T10	T34
10694244	1	T10	T35
10694244	1	T11	T32
10694244	1	T11	T33
10694244	1	T11	T34
10694244	1	T11	T35
10694244	1	T12	T32
10694244	1	T12	T33
10694244	1	T12	T34
10694244	1	T12	T35
10694244	1	T13	T32
10694244	1	T13	T33
10694244	1	T13	T34
10694244	1	T13	T35
10694244	4	T16	T36
10694244	4	T16	T37
10694244	4	T17	T36
10694244	4	T17	T37
10694244	4	T18	T36
10694244	4	T18	T37
10694244	7	T23	T29
10694244	7	T24	T29
10694244	7	T25	T29
10694244	7	T26	T29
10694244	11	T6	T30
10694244	11	T6	T31
10694244	11	T7	T30
10694244	11	T7	T31
10702256	4	T6	T18
10702256	7	T1	T8
10702256	7	T1	T22
10702256	7	T7	T8
10702256	7	T7	T22
10702256	9	T2	T11
10702256	9	T3	T11
10702256	9	T4	T11
10712236	3	T17	T37
10712236	6	T21	T39
10712236	6	T21	T40
10712236	6	T22	T39
10712236	6	T22	T40
10712236	6	T23	T39
10712236	6	T23	T40
10712236	6	T24	T39
10712236	6	T24	T40
10712236	6	T25	T39
10712236	6	T25	T40
10712236	6	T26	T40
10712236	6	T27	T39
10712236	6	T27	T40
10712236	7	T28	T41
10712236	8	T29	T31
10712236	9	T1	T32
10712236	10	T2	T34
10712236	10	T3	T33
10712236	10	T3	T34
10712236	10	T4	T33
10712236	10	T4	T34
10712236	10	T5	T33
10712236	10	T5	T34
10712236	10	T6	T33
10712236	10	T6	T34
10712236	10	T7	T33
10712236	10	T7	T34
10712236	12	T11	T35
10712236	12	T12	T35
10712236	13	T13	T36
10712236	13	T14	T36
10727715	0	T30	T42
10727715	0	T30	T43
10727715	0	T31	T42
10727715	0	T31	T43
10727715	0	T32	T42
10727715	0	T32	T43
10727715	2	T16	T36
10727715	3	T17	T37
10727715	3	T17	T38
10727715	3	T17	T39
10727715	3	T18	T37
10727715	3	T18	T38
10727715	3	T18	T39
10727715	3	T19	T37
10727715	3	T19	T38
10727715	3	T19	T39
10727715	3	T21	T37
10727715	3	T21	T38
10727715	3	T21	T39
10727715	3	T22	T37
10727715	3	T22	T38
10727715	3	T22	T39
10727715	5	T1	T40
10727715	5	T1	T41
10727715	5	T2	T40
10727715	5	T2	T41
10727715	5	T3	T40
10727715	5	T3	T41
10727715	5	T4	T40
10727715	5	T4	T41
10727715	5	T5	T40
10727715	5	T5	T41
10727715	5	T6	T40
10727715	5	T6	T41
10727715	5	T7	T40
10727715	5	T7	T41
10727715	5	T29	T40
10727715	5	T29	T41
10727715	6	T8	T33
10727715	6	T8	T34
10727715	6	T8	T35
10727715	6	T9	T33
10727715	6	T9	T34
10727715	6	T9	T35
10727715	6	T10	T33
10727715	6	T10	T34
10727715	6	T10	T35
10727715	6	T11	T33
10727715	6	T11	T34
10727715	6	T11	T35
10727715	6	T12	T33
10727715	6	T12	T34
10727715	6	T12	T35
10727715	6	T13	T33
10727715	6	T13	T34
10727715	6	T13	T35
10727715	6	T14	T33
10727715	6	T14	T34
10727715	6	T14	T35
10730683	0	T10	T14
10730683	4	T3	T12
10730683	4	T3	T13
10730683	4	T4	T12
10730683	4	T4	T13
10730683	4	T5	T12
10730683	4	T5	T13
10752671	1	T1	T8
10752671	4	T5	T9
10826417	3	T2	T8
10826417	3	T3	T8
10839989	0	T42	T63
10839989	0	T42	T64
10839989	0	T43	T62
10839989	0	T43	T64
10839989	0	T44	T62
10839989	0	T44	T63
10839989	0	T44	T64
10839989	0	T45	T62
10839989	0	T45	T63
10839989	1	T1	T46
10839989	1	T1	T47
10839989	1	T2	T47
10839989	1	T22	T46
10839989	1	T22	T47
10839989	1	T34	T46
10839989	1	T34	T47
10839989	2	T19	T54
10839989	2	T19	T55
10839989	2	T19	T56
10839989	2	T19	T57
10839989	2	T19	T58
10839989	2	T23	T55
10839989	2	T23	T56
10839989	2	T23	T57
10839989	2	T23	T58
10839989	2	T24	T54
10839989	2	T24	T56
10839989	2	T24	T57
10839989	2	T24	T58
10839989	2	T25	T54
10839989	2	T25	T55
10839989	2	T25	T56
10839989	2	T25	T58
10839989	2	T26	T54
10839989	2	T26	T55
10839989	2	T26	T56
10839989	2	T26	T57
10839989	2	T26	T58
10839989	4	T33	T59
10839989	4	T33	T60
10839989	4	T35	T60
10839989	4	T36	T59
10839989	6	T38	T61
10839989	6	T39	T61
10839989	8	T8	T48
10839989	8	T8	T49
10839989	8	T8	T50
10839989	8	T9	T49
10839989	8	T9	T50
10839989	8	T10	T48
10839989	8	T10	T50
10839989	8	T11	T48
10839989	8	T11	T49
10839989	8	T11	T50
10839989	8	T12	T48
10839989	8	T12	T49
10839989	8	T12	T50
10839989	8	T13	T48
10839989	8	T13	T49
10839989	8	T14	T48
10839989	8	T14	T49
10839989	8	T14	T50
10839989	8	T15	T48
10839989	8	T15	T49
10839989	8	T15	T50
10839989	9	T16	T52
10839989	9	T17	T51
10839989	9	T18	T51
10839989	9	T18	T52
10839989	10	T20	T53
10864881	0	T35	T46
10864881	0	T35	T47
10864881	0	T35	T48
10864881	0	T36	T47
10864881	0	T36	T48
10864881	0	T37	T46
10864881	0	T37	T47
10864881	0	T37	T48
10864881	1	T1	T38
10864881	2	T19	T40
10864881	2	T19	T41
10864881	2	T19	T42
10864881	2	T20	T40
10864881	2	T20	T42
10864881	2	T21	T40
10864881	2	T21	T41
10864881	3	T22	T43
10864881	3	T23	T43
10864881	3	T24	T43
10864881	4	T25	T44
10864881	4	T26	T44
10864881	4	T27	T44
10864881	4	T28	T44
10864881	4	T29	T44
10864881	4	T30	T44
10864881	4	T31	T44
10864881	5	T32	T45
10864881	12	T16	T39
10864881	12	T18	T39
10891536	1	T1	T51
10891536	1	T1	T52
10891536	1	T16	T51
10891536	1	T16	T52
10891536	1	T26	T52
10891536	1	T27	T51
10891536	1	T27	T52
10891536	1	T29	T51
10891536	1	T29	T52
10891536	1	T30	T51
10891536	1	T30	T52
10891536	1	T37	T51
10891536	1	T37	T52
10891536	6	T2	T43
10891536	6	T2	T44
10891536	6	T2	T45
10891536	6	T3	T44
10891536	6	T3	T45
10891536	6	T4	T43
10891536	6	T4	T44
10891536	6	T4	T45
10891536	6	T5	T43
10891536	6	T5	T44
10891536	6	T5	T45
10891536	6	T6	T43
10891536	6	T6	T44
10891536	6	T6	T45
10891536	8	T13	T46
10891536	8	T13	T47
10891536	8	T14	T46
10891536	8	T14	T47
10891536	8	T15	T46
10891536	8	T15	T47
10891536	8	T17	T46
10891536	8	T17	T47
10891536	8	T18	T46
10891536	8	T18	T47
10891536	8	T19	T46
10891536	8	T19	T47
10891536	8	T20	T46
10891536	8	T20	T47
10891536	8	T21	T46
10891536	8	T21	T47
10891536	9	T22	T48
10891536	9	T22	T49
10891536	9	T22	T50
10891536	9	T23	T48
10891536	9	T23	T49
10891536	9	T23	T50
10891536	9	T24	T48
10891536	9	T24	T49
10891536	9	T24	T50
10891536	9	T25	T48
10891536	9	T25	T49
10933803	5	T2	T23
10933803	5	T2	T24
10933803	5	T2	T25
10933803	5	T2	T26
10933803	5	T2	T27
10933803	5	T2	T28
10933803	5	T2	T29
10933803	5	T3	T23
10933803	5	T3	T24
10933803	5	T3	T25
10933803	5	T3	T26
10933803	5	T3	T27
10933803	5	T3	T28
10933803	5	T3	T29
10933803	6	T1	T5
10933803	6	T1	T6
10933803	6	T1	T7
10933803	6	T1	T8
10933803	6	T1	T9
10933803	6	T1	T10
10933803	6	T1	T11
10933803	6	T1	T12
10947967	1	T1	T12
10947967	1	T1	T15
10947967	1	T1	T16
10947967	1	T1	T17
10947967	1	T1	T18
10947967	1	T1	T19
10947967	3	T8	T21
10947967	6	T3	T11
10947967	7	T4	T13
10947967	7	T4	T14
10947967	7	T5	T13
10947967	7	T5	T14
10947967	7	T6	T13
10947967	7	T6	T14
10947967	7	T7	T13
10950934	1	T1	T12
10950934	1	T5	T10
10950934	1	T5	T12
10950934	2	T2	T17
10950934	2	T3	T15
10950934	2	T3	T17
10950934	3	T4	T18
10950934	3	T4	T19
10954021	1	T1	T19
10988273	1	T11	T21
10988273	1	T13	T21
10988273	1	T13	T27
10988273	2	T10	T25
10988273	4	T12	T28
10988273	4	T12	T29
10988273	4	T14	T28
10988273	4	T14	T29
10988273	5	T1	T30
10988273	5	T2	T30
10988273	5	T3	T30
10988273	5	T15	T30
10988273	5	T16	T30
10988273	7	T5	T17
10988273	7	T5	T18
10988273	7	T5	T19
10988273	8	T6	T20
10988273	8	T7	T20
10988273	9	T8	T22
10988273	9	T8	T23
10988273	9	T8	T24
10988273	9	T9	T22
10988273	9	T9	T23
10999950	1	T9	T34
10999950	1	T9	T38
10999950	3	T10	T33
10999950	3	T11	T33
10999950	4	T12	T35
10999950	4	T13	T35
10999950	6	T14	T37
10999950	6	T14	T39
10999950	6	T14	T40
10999950	6	T14	T41
10999950	7	T15	T42
10999950	7	T15	T43
10999950	7	T15	T44
10999950	7	T15	T45
10999950	7	T15	T46
10999950	7	T15	T47
10999950	8	T16	T48
10999950	8	T16	T49
10999950	8	T16	T50
10999950	8	T16	T51
10999950	9	T1	T17
10999950	9	T1	T18
10999950	9	T2	T17
10999950	9	T2	T18
10999950	9	T3	T17
10999950	9	T3	T18
10999950	9	T4	T17
10999950	9	T4	T18
10999950	10	T5	T19
10999950	10	T6	T19
10999950	11	T7	T20
10999950	11	T7	T21
10999950	11	T7	T22
10999950	11	T7	T23
10999950	11	T7	T24
10999950	11	T7	T25
10999950	11	T7	T26
10999950	12	T8	T27
11009561	0	T25	T37
11009561	1	T1	T27
11009561	1	T1	T32
11009561	1	T1	T33
11009561	1	T10	T27
11009561	1	T10	T32
11009561	1	T10	T33
11009561	1	T10	T36
11009561	1	T11	T27
11009561	1	T11	T32
11009561	1	T11	T33
11009561	1	T11	T36
11009561	1	T13	T27
11009561	1	T13	T32
11009561	1	T13	T33
11009561	1	T13	T36
11009561	1	T16	T27
11009561	1	T16	T32
11009561	1	T16	T33
11009561	1	T16	T36
11009561	2	T12	T34
11009561	5	T21	T35
11009561	5	T22	T35
11009561	5	T23	T35
11009561	6	T2	T26
11009561	6	T3	T26
11009561	6	T24	T26
11009561	7	T4	T28
11009561	7	T4	T29
11009561	7	T5	T28
11009561	7	T5	T29
11009561	7	T6	T28
11009561	7	T6	T29
11009561	7	T7	T28
11009561	7	T7	T29
11009561	9	T9	T30
11009561	9	T9	T31
11031122	1	T1	T15
11031122	1	T5	T9
11031122	1	T5	T15
11031122	4	T6	T17
